Sample in Buffer,Sample in Window,TRIGGER,block_design_i/system_ila_ad_if/inst/probe0_1[13:0],block_design_i/system_ila_ad_if/inst/probe1_1,block_design_i/system_ila_ad_if/inst/probe2_1[13:0],block_design_i/system_ila_ad_if/inst/probe3_1[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,HEX,SIGNED,HEX
17214,17214,0,-7576,1,-4838,00000001
17215,17215,0,-4838,1,-7436,00000001
17216,17216,0,-7436,1,3310,00000001
17217,17217,0,3310,1,-7570,00000001
17218,17218,0,-7570,1,-4842,00000001
17219,17219,0,-4842,1,-7437,00000001
17220,17220,0,-7437,1,3310,00000001
17221,17221,0,3310,1,-7563,00000001
17222,17222,0,-7563,1,-4840,00000001
17223,17223,0,-4840,1,-7446,00000001
17224,17224,0,-7446,1,3311,00000001
17225,17225,0,3311,1,-7571,00000001
17226,17226,0,-7571,1,-4843,00000001
17227,17227,0,-4843,1,-7447,00000001
17228,17228,0,-7447,1,3308,00000001
17229,17229,0,3308,1,-7564,00000001
17230,17230,0,-7564,1,-4843,00000001
17231,17231,0,-4843,1,-7449,00000001
17232,17232,0,-7449,1,3315,00000001
17233,17233,0,3315,1,-7561,00000001
17234,17234,0,-7561,1,-4839,00000001
17235,17235,0,-4839,1,-7460,00000001
17236,17236,0,-7460,1,3318,00000001
17237,17237,0,3318,1,-7554,00000001
17238,17238,0,-7554,1,-4838,00000001
17239,17239,0,-4838,1,-7461,00000001
17240,17240,0,-7461,1,3317,00000001
17241,17241,0,3317,1,-7549,00000001
17242,17242,0,-7549,1,-4842,00000001
17243,17243,0,-4842,1,-7472,00000001
17244,17244,0,-7472,1,3320,00000001
17245,17245,0,3320,1,-7548,00000001
17246,17246,0,-7548,1,-4841,00000001
17247,17247,0,-4841,1,-7477,00000001
17248,17248,0,-7477,1,3320,00000001
17249,17249,0,3320,1,-7551,00000001
17250,17250,0,-7551,1,-4835,00000001
17251,17251,0,-4835,1,-7482,00000001
17252,17252,0,-7482,1,3320,00000001
17253,17253,0,3320,1,-7542,00000001
17254,17254,0,-7542,1,-4841,00000001
17255,17255,0,-4841,1,-7481,00000001
17256,17256,0,-7481,1,3322,00000001
17257,17257,0,3322,1,-7539,00000001
17258,17258,0,-7539,1,-4842,00000001
17259,17259,0,-4842,1,-7485,00000001
17260,17260,0,-7485,1,3323,00000001
17261,17261,0,3323,1,-7542,00000001
17262,17262,0,-7542,1,-4841,00000001
17263,17263,0,-4841,1,-7488,00000001
17264,17264,0,-7488,1,3325,00000001
17265,17265,0,3325,1,-7534,00000001
17266,17266,0,-7534,1,-4842,00000001
17267,17267,0,-4842,1,-7489,00000001
17268,17268,0,-7489,1,3323,00000001
17269,17269,0,3323,1,-7534,00000001
17270,17270,0,-7534,1,-4842,00000001
17271,17271,0,-4842,1,-7488,00000001
17272,17272,0,-7488,1,3327,00000001
17273,17273,0,3327,1,-7539,00000001
17274,17274,0,-7539,1,-4839,00000001
17275,17275,0,-4839,1,-7478,00000001
17276,17276,0,-7478,1,3322,00000001
17277,17277,0,3322,1,-7545,00000001
17278,17278,0,-7545,1,-4841,00000001
17279,17279,0,-4841,1,-7484,00000001
17280,17280,0,-7484,1,3322,00000001
17281,17281,0,3322,1,-7547,00000001
17282,17282,0,-7547,1,-4839,00000001
17283,17283,0,-4839,1,-7482,00000001
17284,17284,0,-7482,1,3321,00000001
17285,17285,0,3321,1,-7548,00000001
17286,17286,0,-7548,1,-4841,00000001
17287,17287,0,-4841,1,-7474,00000001
17288,17288,0,-7474,1,3321,00000001
17289,17289,0,3321,1,-7559,00000001
17290,17290,0,-7559,1,-4843,00000001
17291,17291,0,-4843,1,-7465,00000001
17292,17292,0,-7465,1,3317,00000001
17293,17293,0,3317,1,-7558,00000001
17294,17294,0,-7558,1,-4845,00000001
17295,17295,0,-4845,1,-7457,00000001
17296,17296,0,-7457,1,3316,00000001
17297,17297,0,3316,1,-7558,00000001
17298,17298,0,-7558,1,-4839,00000001
17299,17299,0,-4839,1,-7444,00000001
17300,17300,0,-7444,1,3316,00000001
17301,17301,0,3316,1,-7576,00000001
17302,17302,0,-7576,1,-4847,00000001
17303,17303,0,-4847,1,-7432,00000001
17304,17304,0,-7432,1,3310,00000001
17305,17305,0,3310,1,-7587,00000001
17306,17306,0,-7587,1,-4835,00000001
17307,17307,0,-4835,1,-7437,00000001
17308,17308,0,-7437,1,3307,00000001
17309,17309,0,3307,1,-7577,00000001
17310,17310,0,-7577,1,-4844,00000001
17311,17311,0,-4844,1,-7436,00000001
17312,17312,0,-7436,1,3317,00000001
17313,17313,0,3317,1,-7585,00000001
17314,17314,0,-7585,1,-4850,00000001
17315,17315,0,-4850,1,-7423,00000001
17316,17316,0,-7423,1,3309,00000001
17317,17317,0,3309,1,-7578,00000001
17318,17318,0,-7578,1,-4842,00000001
17319,17319,0,-4842,1,-7431,00000001
17320,17320,0,-7431,1,3305,00000001
17321,17321,0,3305,1,-7571,00000001
17322,17322,0,-7571,1,-4840,00000001
17323,17323,0,-4840,1,-7447,00000001
17324,17324,0,-7447,1,3312,00000001
17325,17325,0,3312,1,-7566,00000001
17326,17326,0,-7566,1,-4843,00000001
17327,17327,0,-4843,1,-7443,00000001
17328,17328,0,-7443,1,3310,00000001
17329,17329,0,3310,1,-7569,00000001
17330,17330,0,-7569,1,-4841,00000001
17331,17331,0,-4841,1,-7443,00000001
17332,17332,0,-7443,1,3311,00000001
17333,17333,0,3311,1,-7566,00000001
17334,17334,0,-7566,1,-4835,00000001
17335,17335,0,-4835,1,-7455,00000001
17336,17336,0,-7455,1,3316,00000001
17337,17337,0,3316,1,-7555,00000001
17338,17338,0,-7555,1,-4845,00000001
17339,17339,0,-4845,1,-7466,00000001
17340,17340,0,-7466,1,3320,00000001
17341,17341,0,3320,1,-7559,00000001
17342,17342,0,-7559,1,-4844,00000001
17343,17343,0,-4844,1,-7469,00000001
17344,17344,0,-7469,1,3315,00000001
17345,17345,0,3315,1,-7552,00000001
17346,17346,0,-7552,1,-4843,00000001
17347,17347,0,-4843,1,-7477,00000001
17348,17348,0,-7477,1,3322,00000001
17349,17349,0,3322,1,-7542,00000001
17350,17350,0,-7542,1,-4838,00000001
17351,17351,0,-4838,1,-7475,00000001
17352,17352,0,-7475,1,3320,00000001
17353,17353,0,3320,1,-7542,00000001
17354,17354,0,-7542,1,-4837,00000001
17355,17355,0,-4837,1,-7478,00000001
17356,17356,0,-7478,1,3320,00000001
17357,17357,0,3320,1,-7538,00000001
17358,17358,0,-7538,1,-4841,00000001
17359,17359,0,-4841,1,-7480,00000001
17360,17360,0,-7480,1,3318,00000001
17361,17361,0,3318,1,-7541,00000001
17362,17362,0,-7541,1,-4842,00000001
17363,17363,0,-4842,1,-7483,00000001
17364,17364,0,-7483,1,3321,00000001
17365,17365,0,3321,1,-7542,00000001
17366,17366,0,-7542,1,-4838,00000001
17367,17367,0,-4838,1,-7483,00000001
17368,17368,0,-7483,1,3323,00000001
17369,17369,0,3323,1,-7544,00000001
17370,17370,0,-7544,1,-4841,00000001
17371,17371,0,-4841,1,-7483,00000001
17372,17372,0,-7483,1,3326,00000001
17373,17373,0,3326,1,-7537,00000001
17374,17374,0,-7537,1,-4840,00000001
17375,17375,0,-4840,1,-7479,00000001
17376,17376,0,-7479,1,3321,00000001
17377,17377,0,3321,1,-7547,00000001
17378,17378,0,-7547,1,-4843,00000001
17379,17379,0,-4843,1,-7480,00000001
17380,17380,0,-7480,1,3319,00000001
17381,17381,0,3319,1,-7550,00000001
17382,17382,0,-7550,1,-4841,00000001
17383,17383,0,-4841,1,-7471,00000001
17384,17384,0,-7471,1,3319,00000001
17385,17385,0,3319,1,-7552,00000001
17386,17386,0,-7552,1,-4839,00000001
17387,17387,0,-4839,1,-7468,00000001
17388,17388,0,-7468,1,3322,00000001
17389,17389,0,3322,1,-7555,00000001
17390,17390,0,-7555,1,-4838,00000001
17391,17391,0,-4838,1,-7454,00000001
17392,17392,0,-7454,1,3314,00000001
17393,17393,0,3314,1,-7561,00000001
17394,17394,0,-7561,1,-4842,00000001
17395,17395,0,-4842,1,-7456,00000001
17396,17396,0,-7456,1,3316,00000001
17397,17397,0,3316,1,-7567,00000001
17398,17398,0,-7567,1,-4846,00000001
17399,17399,0,-4846,1,-7442,00000001
17400,17400,0,-7442,1,3315,00000001
17401,17401,0,3315,1,-7579,00000001
17402,17402,0,-7579,1,-4844,00000001
17403,17403,0,-4844,1,-7438,00000001
17404,17404,0,-7438,1,3313,00000001
17405,17405,0,3313,1,-7578,00000001
17406,17406,0,-7578,1,-4843,00000001
17407,17407,0,-4843,1,-7429,00000001
17408,17408,0,-7429,1,3312,00000001
17409,17409,0,3312,1,-7585,00000001
17410,17410,0,-7585,1,-4842,00000001
17411,17411,0,-4842,1,-7425,00000001
17412,17412,0,-7425,1,3309,00000001
17413,17413,0,3309,1,-7585,00000001
17414,17414,0,-7585,1,-4842,00000001
17415,17415,0,-4842,1,-7427,00000001
17416,17416,0,-7427,1,3307,00000001
17417,17417,0,3307,1,-7582,00000001
17418,17418,0,-7582,1,-4844,00000001
17419,17419,0,-4844,1,-7427,00000001
17420,17420,0,-7427,1,3308,00000001
17421,17421,0,3308,1,-7576,00000001
17422,17422,0,-7576,1,-4845,00000001
17423,17423,0,-4845,1,-7431,00000001
17424,17424,0,-7431,1,3311,00000001
17425,17425,0,3311,1,-7577,00000001
17426,17426,0,-7577,1,-4840,00000001
17427,17427,0,-4840,1,-7441,00000001
17428,17428,0,-7441,1,3310,00000001
17429,17429,0,3310,1,-7566,00000001
17430,17430,0,-7566,1,-4847,00000001
17431,17431,0,-4847,1,-7454,00000001
17432,17432,0,-7454,1,3314,00000001
17433,17433,0,3314,1,-7560,00000001
17434,17434,0,-7560,1,-4848,00000001
17435,17435,0,-4848,1,-7451,00000001
17436,17436,0,-7451,1,3314,00000001
17437,17437,0,3314,1,-7562,00000001
17438,17438,0,-7562,1,-4844,00000001
17439,17439,0,-4844,1,-7458,00000001
17440,17440,0,-7458,1,3316,00000001
17441,17441,0,3316,1,-7556,00000001
17442,17442,0,-7556,1,-4843,00000001
17443,17443,0,-4843,1,-7460,00000001
17444,17444,0,-7460,1,3316,00000001
17445,17445,0,3316,1,-7559,00000001
17446,17446,0,-7559,1,-4839,00000001
17447,17447,0,-4839,1,-7466,00000001
17448,17448,0,-7466,1,3318,00000001
17449,17449,0,3318,1,-7544,00000001
17450,17450,0,-7544,1,-4841,00000001
17451,17451,0,-4841,1,-7473,00000001
17452,17452,0,-7473,1,3317,00000001
17453,17453,0,3317,1,-7546,00000001
17454,17454,0,-7546,1,-4840,00000001
17455,17455,0,-4840,1,-7477,00000001
17456,17456,0,-7477,1,3322,00000001
17457,17457,0,3322,1,-7544,00000001
17458,17458,0,-7544,1,-4843,00000001
17459,17459,0,-4843,1,-7480,00000001
17460,17460,0,-7480,1,3318,00000001
17461,17461,0,3318,1,-7541,00000001
17462,17462,0,-7541,1,-4839,00000001
17463,17463,0,-4839,1,-7481,00000001
17464,17464,0,-7481,1,3321,00000001
17465,17465,0,3321,1,-7545,00000001
17466,17466,0,-7545,1,-4843,00000001
17467,17467,0,-4843,1,-7479,00000001
17468,17468,0,-7479,1,3320,00000001
17469,17469,0,3320,1,-7543,00000001
17470,17470,0,-7543,1,-4842,00000001
17471,17471,0,-4842,1,-7481,00000001
17472,17472,0,-7481,1,3317,00000001
17473,17473,0,3317,1,-7543,00000001
17474,17474,0,-7543,1,-4839,00000001
17475,17475,0,-4839,1,-7479,00000001
17476,17476,0,-7479,1,3323,00000001
17477,17477,0,3323,1,-7546,00000001
17478,17478,0,-7546,1,-4841,00000001
17479,17479,0,-4841,1,-7476,00000001
17480,17480,0,-7476,1,3318,00000001
17481,17481,0,3318,1,-7548,00000001
17482,17482,0,-7548,1,-4840,00000001
17483,17483,0,-4840,1,-7469,00000001
17484,17484,0,-7469,1,3317,00000001
17485,17485,0,3317,1,-7550,00000001
17486,17486,0,-7550,1,-4844,00000001
17487,17487,0,-4844,1,-7463,00000001
17488,17488,0,-7463,1,3319,00000001
17489,17489,0,3319,1,-7563,00000001
17490,17490,0,-7563,1,-4839,00000001
17491,17491,0,-4839,1,-7462,00000001
17492,17492,0,-7462,1,3314,00000001
17493,17493,0,3314,1,-7565,00000001
17494,17494,0,-7565,1,-4841,00000001
17495,17495,0,-4841,1,-7457,00000001
17496,17496,0,-7457,1,3313,00000001
17497,17497,0,3313,1,-7570,00000001
17498,17498,0,-7570,1,-4844,00000001
17499,17499,0,-4844,1,-7445,00000001
17500,17500,0,-7445,1,3311,00000001
17501,17501,0,3311,1,-7571,00000001
17502,17502,0,-7571,1,-4840,00000001
17503,17503,0,-4840,1,-7435,00000001
17504,17504,0,-7435,1,3319,00000001
17505,17505,0,3319,1,-7577,00000001
17506,17506,0,-7577,1,-4841,00000001
17507,17507,0,-4841,1,-7429,00000001
17508,17508,0,-7429,1,3313,00000001
17509,17509,0,3313,1,-7590,00000001
17510,17510,0,-7590,1,-4843,00000001
17511,17511,0,-4843,1,-7429,00000001
17512,17512,0,-7429,1,3306,00000001
17513,17513,0,3306,1,-7586,00000001
17514,17514,0,-7586,1,-4843,00000001
17515,17515,0,-4843,1,-7426,00000001
17516,17516,0,-7426,1,3307,00000001
17517,17517,0,3307,1,-7584,00000001
17518,17518,0,-7584,1,-4841,00000001
17519,17519,0,-4841,1,-7431,00000001
17520,17520,0,-7431,1,3310,00000001
17521,17521,0,3310,1,-7586,00000001
17522,17522,0,-7586,1,-4841,00000001
17523,17523,0,-4841,1,-7432,00000001
17524,17524,0,-7432,1,3312,00000001
17525,17525,0,3312,1,-7582,00000001
17526,17526,0,-7582,1,-4838,00000001
17527,17527,0,-4838,1,-7437,00000001
17528,17528,0,-7437,1,3310,00000001
17529,17529,0,3310,1,-7571,00000001
17530,17530,0,-7571,1,-4841,00000001
17531,17531,0,-4841,1,-7442,00000001
17532,17532,0,-7442,1,3311,00000001
17533,17533,0,3311,1,-7559,00000001
17534,17534,0,-7559,1,-4844,00000001
17535,17535,0,-4844,1,-7454,00000001
17536,17536,0,-7454,1,3313,00000001
17537,17537,0,3313,1,-7560,00000001
17538,17538,0,-7560,1,-4840,00000001
17539,17539,0,-4840,1,-7455,00000001
17540,17540,0,-7455,1,3315,00000001
17541,17541,0,3315,1,-7557,00000001
17542,17542,0,-7557,1,-4838,00000001
17543,17543,0,-4838,1,-7461,00000001
17544,17544,0,-7461,1,3317,00000001
17545,17545,0,3317,1,-7556,00000001
17546,17546,0,-7556,1,-4839,00000001
17547,17547,0,-4839,1,-7471,00000001
17548,17548,0,-7471,1,3317,00000001
17549,17549,0,3317,1,-7549,00000001
17550,17550,0,-7549,1,-4844,00000001
17551,17551,0,-4844,1,-7472,00000001
17552,17552,0,-7472,1,3317,00000001
17553,17553,0,3317,1,-7548,00000001
17554,17554,0,-7548,1,-4845,00000001
17555,17555,0,-4845,1,-7476,00000001
17556,17556,0,-7476,1,3319,00000001
17557,17557,0,3319,1,-7544,00000001
17558,17558,0,-7544,1,-4842,00000001
17559,17559,0,-4842,1,-7485,00000001
17560,17560,0,-7485,1,3322,00000001
17561,17561,0,3322,1,-7545,00000001
17562,17562,0,-7545,1,-4840,00000001
17563,17563,0,-4840,1,-7477,00000001
17564,17564,0,-7477,1,3317,00000001
17565,17565,0,3317,1,-7538,00000001
17566,17566,0,-7538,1,-4839,00000001
17567,17567,0,-4839,1,-7474,00000001
17568,17568,0,-7474,1,3320,00000001
17569,17569,0,3320,1,-7540,00000001
17570,17570,0,-7540,1,-4844,00000001
17571,17571,0,-4844,1,-7480,00000001
17572,17572,0,-7480,1,3322,00000001
17573,17573,0,3322,1,-7540,00000001
17574,17574,0,-7540,1,-4843,00000001
17575,17575,0,-4843,1,-7475,00000001
17576,17576,0,-7475,1,3321,00000001
17577,17577,0,3321,1,-7542,00000001
17578,17578,0,-7542,1,-4840,00000001
17579,17579,0,-4840,1,-7471,00000001
17580,17580,0,-7471,1,3320,00000001
17581,17581,0,3320,1,-7555,00000001
17582,17582,0,-7555,1,-4840,00000001
17583,17583,0,-4840,1,-7469,00000001
17584,17584,0,-7469,1,3319,00000001
17585,17585,0,3319,1,-7550,00000001
17586,17586,0,-7550,1,-4847,00000001
17587,17587,0,-4847,1,-7466,00000001
17588,17588,0,-7466,1,3316,00000001
17589,17589,0,3316,1,-7562,00000001
17590,17590,0,-7562,1,-4845,00000001
17591,17591,0,-4845,1,-7456,00000001
17592,17592,0,-7456,1,3317,00000001
17593,17593,0,3317,1,-7560,00000001
17594,17594,0,-7560,1,-4842,00000001
17595,17595,0,-4842,1,-7451,00000001
17596,17596,0,-7451,1,3312,00000001
17597,17597,0,3312,1,-7568,00000001
17598,17598,0,-7568,1,-4840,00000001
17599,17599,0,-4840,1,-7438,00000001
17600,17600,0,-7438,1,3315,00000001
17601,17601,0,3315,1,-7575,00000001
17602,17602,0,-7575,1,-4841,00000001
17603,17603,0,-4841,1,-7436,00000001
17604,17604,0,-7436,1,3317,00000001
17605,17605,0,3317,1,-7581,00000001
17606,17606,0,-7581,1,-4841,00000001
17607,17607,0,-4841,1,-7428,00000001
17608,17608,0,-7428,1,3311,00000001
17609,17609,0,3311,1,-7581,00000001
17610,17610,0,-7581,1,-4845,00000001
17611,17611,0,-4845,1,-7424,00000001
17612,17612,0,-7424,1,3310,00000001
17613,17613,0,3310,1,-7579,00000001
17614,17614,0,-7579,1,-4845,00000001
17615,17615,0,-4845,1,-7428,00000001
17616,17616,0,-7428,1,3310,00000001
17617,17617,0,3310,1,-7580,00000001
17618,17618,0,-7580,1,-4839,00000001
17619,17619,0,-4839,1,-7422,00000001
17620,17620,0,-7422,1,3308,00000001
17621,17621,0,3308,1,-7579,00000001
17622,17622,0,-7579,1,-4843,00000001
17623,17623,0,-4843,1,-7429,00000001
17624,17624,0,-7429,1,3304,00000001
17625,17625,0,3304,1,-7574,00000001
17626,17626,0,-7574,1,-4836,00000001
17627,17627,0,-4836,1,-7436,00000001
17628,17628,0,-7436,1,3309,00000001
17629,17629,0,3309,1,-7579,00000001
17630,17630,0,-7579,1,-4836,00000001
17631,17631,0,-4836,1,-7445,00000001
17632,17632,0,-7445,1,3314,00000001
17633,17633,0,3314,1,-7562,00000001
17634,17634,0,-7562,1,-4848,00000001
17635,17635,0,-4848,1,-7444,00000001
17636,17636,0,-7444,1,3316,00000001
17637,17637,0,3316,1,-7568,00000001
17638,17638,0,-7568,1,-4841,00000001
17639,17639,0,-4841,1,-7459,00000001
17640,17640,0,-7459,1,3313,00000001
17641,17641,0,3313,1,-7553,00000001
17642,17642,0,-7553,1,-4839,00000001
17643,17643,0,-4839,1,-7463,00000001
17644,17644,0,-7463,1,3314,00000001
17645,17645,0,3314,1,-7552,00000001
17646,17646,0,-7552,1,-4842,00000001
17647,17647,0,-4842,1,-7465,00000001
17648,17648,0,-7465,1,3315,00000001
17649,17649,0,3315,1,-7549,00000001
17650,17650,0,-7549,1,-4842,00000001
17651,17651,0,-4842,1,-7469,00000001
17652,17652,0,-7469,1,3317,00000001
17653,17653,0,3317,1,-7551,00000001
17654,17654,0,-7551,1,-4838,00000001
17655,17655,0,-4838,1,-7474,00000001
17656,17656,0,-7474,1,3317,00000001
17657,17657,0,3317,1,-7541,00000001
17658,17658,0,-7541,1,-4839,00000001
17659,17659,0,-4839,1,-7478,00000001
17660,17660,0,-7478,1,3325,00000001
17661,17661,0,3325,1,-7544,00000001
17662,17662,0,-7544,1,-4840,00000001
17663,17663,0,-4840,1,-7477,00000001
17664,17664,0,-7477,1,3318,00000001
17665,17665,0,3318,1,-7545,00000001
17666,17666,0,-7545,1,-4845,00000001
17667,17667,0,-4845,1,-7479,00000001
17668,17668,0,-7479,1,3321,00000001
17669,17669,0,3321,1,-7542,00000001
17670,17670,0,-7542,1,-4846,00000001
17671,17671,0,-4846,1,-7479,00000001
17672,17672,0,-7479,1,3319,00000001
17673,17673,0,3319,1,-7545,00000001
17674,17674,0,-7545,1,-4841,00000001
17675,17675,0,-4841,1,-7476,00000001
17676,17676,0,-7476,1,3320,00000001
17677,17677,0,3320,1,-7545,00000001
17678,17678,0,-7545,1,-4842,00000001
17679,17679,0,-4842,1,-7479,00000001
17680,17680,0,-7479,1,3320,00000001
17681,17681,0,3320,1,-7551,00000001
17682,17682,0,-7551,1,-4839,00000001
17683,17683,0,-4839,1,-7475,00000001
17684,17684,0,-7475,1,3316,00000001
17685,17685,0,3316,1,-7547,00000001
17686,17686,0,-7547,1,-4844,00000001
17687,17687,0,-4844,1,-7472,00000001
17688,17688,0,-7472,1,3317,00000001
17689,17689,0,3317,1,-7555,00000001
17690,17690,0,-7555,1,-4842,00000001
17691,17691,0,-4842,1,-7462,00000001
17692,17692,0,-7462,1,3319,00000001
17693,17693,0,3319,1,-7568,00000001
17694,17694,0,-7568,1,-4842,00000001
17695,17695,0,-4842,1,-7447,00000001
17696,17696,0,-7447,1,3314,00000001
17697,17697,0,3314,1,-7571,00000001
17698,17698,0,-7571,1,-4841,00000001
17699,17699,0,-4841,1,-7447,00000001
17700,17700,0,-7447,1,3312,00000001
17701,17701,0,3312,1,-7573,00000001
17702,17702,0,-7573,1,-4846,00000001
17703,17703,0,-4846,1,-7437,00000001
17704,17704,0,-7437,1,3312,00000001
17705,17705,0,3312,1,-7586,00000001
17706,17706,0,-7586,1,-4844,00000001
17707,17707,0,-4844,1,-7432,00000001
17708,17708,0,-7432,1,3310,00000001
17709,17709,0,3310,1,-7584,00000001
17710,17710,0,-7584,1,-4845,00000001
17711,17711,0,-4845,1,-7424,00000001
17712,17712,0,-7424,1,3310,00000001
17713,17713,0,3310,1,-7589,00000001
17714,17714,0,-7589,1,-4839,00000001
17715,17715,0,-4839,1,-7431,00000001
17716,17716,0,-7431,1,3310,00000001
17717,17717,0,3310,1,-7583,00000001
17718,17718,0,-7583,1,-4841,00000001
17719,17719,0,-4841,1,-7429,00000001
17720,17720,0,-7429,1,3310,00000001
17721,17721,0,3310,1,-7571,00000001
17722,17722,0,-7571,1,-4840,00000001
17723,17723,0,-4840,1,-7436,00000001
17724,17724,0,-7436,1,3309,00000001
17725,17725,0,3309,1,-7576,00000001
17726,17726,0,-7576,1,-4840,00000001
17727,17727,0,-4840,1,-7441,00000001
17728,17728,0,-7441,1,3308,00000001
17729,17729,0,3308,1,-7572,00000001
17730,17730,0,-7572,1,-4844,00000001
17731,17731,0,-4844,1,-7450,00000001
17732,17732,0,-7450,1,3314,00000001
17733,17733,0,3314,1,-7566,00000001
17734,17734,0,-7566,1,-4840,00000001
17735,17735,0,-4840,1,-7449,00000001
17736,17736,0,-7449,1,3313,00000001
17737,17737,0,3313,1,-7560,00000001
17738,17738,0,-7560,1,-4842,00000001
17739,17739,0,-4842,1,-7459,00000001
17740,17740,0,-7459,1,3313,00000001
17741,17741,0,3313,1,-7552,00000001
17742,17742,0,-7552,1,-4841,00000001
17743,17743,0,-4841,1,-7465,00000001
17744,17744,0,-7465,1,3315,00000001
17745,17745,0,3315,1,-7552,00000001
17746,17746,0,-7552,1,-4841,00000001
17747,17747,0,-4841,1,-7467,00000001
17748,17748,0,-7467,1,3316,00000001
17749,17749,0,3316,1,-7546,00000001
17750,17750,0,-7546,1,-4841,00000001
17751,17751,0,-4841,1,-7474,00000001
17752,17752,0,-7474,1,3319,00000001
17753,17753,0,3319,1,-7548,00000001
17754,17754,0,-7548,1,-4840,00000001
17755,17755,0,-4840,1,-7473,00000001
17756,17756,0,-7473,1,3319,00000001
17757,17757,0,3319,1,-7544,00000001
17758,17758,0,-7544,1,-4844,00000001
17759,17759,0,-4844,1,-7481,00000001
17760,17760,0,-7481,1,3322,00000001
17761,17761,0,3322,1,-7545,00000001
17762,17762,0,-7545,1,-4844,00000001
17763,17763,0,-4844,1,-7478,00000001
17764,17764,0,-7478,1,3316,00000001
17765,17765,0,3316,1,-7541,00000001
17766,17766,0,-7541,1,-4845,00000001
17767,17767,0,-4845,1,-7486,00000001
17768,17768,0,-7486,1,3322,00000001
17769,17769,0,3322,1,-7541,00000001
17770,17770,0,-7541,1,-4839,00000001
17771,17771,0,-4839,1,-7486,00000001
